Amicalola report: database and information systems research challenges and opportunities in semantic web and enterprises,0
,1
"Swarup Acharya, Michael Franklin, Stanley Zdonik",2
"Dongwon Lee, Wesley W. Chu",3
"Aristides Gionis, Piotr Indyk, Rajeev Motwani",4
"Martin Staudt, Matthias Jarke",5
RoadRunner: Towards Automatic Data Extraction from Large Web Sites,6
"Christos A. Polyzois, H&#233;ctor Garc&#237;a-Molina",7
"Laura M. Haas, Donald Kossmann, Edward L. Wimmers, Jun Yang",8
Efficient Progressive Skyline Computation,9
Enterprise transaction processing on Windows NT,10
"Laurent Amsaleg, Michael J. Franklin, Olivier Gruber",11
"Byung Suk Lee, Gio Wiederhold",12
Best-effort cache synchronization with source cooperation,13
Checking the temporal integrity of interactive multimedia documents,14
On relational support for XML publishing: beyond sorting and tagging,15
"P. Roy, S. Seshadri, A. Silberschatz, S. Sudarshan, S. Ashwin",16
"Yong-Jin Choi, Chin-Wan Chung",17
"Mehmet Altinel, Demet Aksoy, Thomas Baby, Michael Franklin, William Shapiro, Stan Zdonik",18
"D. Calvanese, G. De Giacomo, M. Lenzerini, M. Y. Vardi",19
Contextualizing the information space in federated digital libraries,20
Phoenix project: fault-tolerant applications,21
Research issues in active database systems: report from the closing panel at RIDE-ADS '94,22
"Dennis Shasha, Philippe Bonnet",23
"Daniela Florescu, Alon Y. Levy, Dan Suciu, Khaled Yagoub",24
Integrating replacement policies in StorM: an extensible approach,25
Sudarshan S. Chawathe,26
Daniel A. Keim,27
Hot mirroring: a method of hiding parity update penalty and degradation during rebuilds for RAID5,28
A consumer viewpoint on Mediator languages-a proposal for a standard,29
Groupwise Processing of Relational Queries,30
"Ilaria Bartolini, Paolo Ciaccia, Florian Waas",31
"Kenneth Salem, Kevin Beyer, Bruce Lindsay, Roberta Cochrane",32
The X-tree: An Index Structure for High-Dimensional Data,33
Optimization of Run-time Management of Data Intensive Web-sites,34
Adapting materialized views after redefinitions,35
Comparative analysis of six XML schema languages,36
CORPORATE National Technical Univ. of Athens,37
"E. Forte, F. Haenni, K. Warkentyne, E. Duval, K. Cardinaels, E. Vervaet, K. Hendrikx, M. Wentland Forte, F. Simillion",38
Investigating XQuery for querying across database object types,39
"Ordering Information, Conference Organizers, Program Committees, Additional Reviewers, Additional Demonstrations Reviewers, Sponsors, VLDB Endowment, Preface, Foreword",40
"Azer Bestavros, Kwei-Jay Lin, Sang Son",41
Skew handling techniques in sort-merge join,42
"Dieter Pfoser, Christian S. Jensen, Yannis Theodoridis",43
The Cougar Project: a work-in-progress report,44
"Anindya Datta, Kaushik Dutta, Helen Thomas, Debra VanderMeer,  Suresha, Krithi Ramamritham",45
"Alejandro Guti&#233;rrez, Philippe Pucheral, Hermann Steffen, Jean-Marc Th&#233;venin",46
"Peter Fankhauser, Georges Gardarin, M. Lopez, J. Mu&#241;oz, Anthony Tomasic",47
Enhanced hypertext categorization using hyperlinks,48
Martin Grohe,49
Corporate Act-Net Consortium,50
"B. Sreenath, S. Seshadri",51
"Kenneth J. Goldman, Nancy Lynch",52
"Peter A. Boncz, Martin L. Kersten",53
Multigranularity locking in multiple job classes transaction processing system,54
"Mining the world wide web: an information search approach by George Chang, Marcus J. Healey (editor), James A. M. McHugh, Jason T. L. Wang",55
"Isabel Cruz, Ashfaq Khokhar, Bing Liu, Prasad Sistla, Ouri Wolfson, Clement Yu",56
XML document versioning,57
"Edward Chang, Kwang-Ting Cheng, Lihyuarn L. Chang",58
A Prototype Content-Based Retrieval System that Uses Virtual Images to Save Space,59
"Andreas Reuter, Stefano Ceri, Jim Gray, Betty Salzberg, Gerhard Weikum",60
Charu C. Aggarwal,61
"Khaled Yagoub, Daniela Florescu, Val&#233;rie Issarny, Patrick Valduriez",62
Logical and Physical Versioning in Main Memory Databases,63
"Odysseas G. Tsatalos, Marvin H. Solomon, Yannis E. Ioannidis",64
Hannes Spintzik,65
"Jaiwei Han, Krzysztof Koperski, Nebojsa Stefanovic",66
"Design, Implementation, and Performance of the LHAM Log-Structured History Data Access Method",67
Rate-based query optimization for streaming information sources,68
"Nenad Jukic, Svetlozar Nestorov, Susan Vrbsky",69
Unbundling active functionality,70
"Marcia A. Derr, Shinichi Morishita, Geoffrey Phipps",71
R. Camps,72
WebView materialization,73
Pixel-oriented database visualizations,74
"B. Liskov, A. Adya, M. Castro, S. Ghemawat, R. Gruber, U. Maheshwari, A. C. Myers, M. Day, L. Shrira",75
"Scalable feature selection, classification and signature generation for organizing large text databases into hierarchical topic taxonomies",76
"Laks V. S. Lakshmanan, Jian Pei, Yan Zhao",77
"Serge Abiteboul, Jason McHugh, Michael Rys, Vasilis Vassalos, Janet L. Wiener",78
Report on second international workshop on advanced issues of E-commerce and Web-based information systems,79
"Raymond T. Ng, Laks V. S. Lakshmanan, Jiawei Han, Alex Pang",80
"A distributed scientific data archive using the Web, XML and SQL/MED",81
"Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala",82
Database techniques for the World-Wide Web: a survey,83
C. Gregory Doherty,84
French government activity in the conservation of data and electronic documents,85
"Jens Clau&#223;en, Alfons Kemper, Guido Moerkotte, Klaus Peithner",86
Maintenance of implication integrity constraints under updates to constraints,87
"Lionel Brunie, Harald Kosch",88
Performance Measurements of Tertiary Storage Devices,89
A. R. Dasgupta,90
"Andreas Paepcke, Hector Garcia-Molina, Gerard Rodriguez-Mula, Junghoo Cho",91
Efficient Numerical Error Bounding for Replicated Network Services,92
"Joachim Hammer, H&#233;ctor Garc&#237;a-Molina, Svetlozar Nestorov, Ramana Yerneni, Marcus Breunig, Vasilis Vassalos",93
"Dimitrios Gunopulos, George Kollios, Vassilis J. Tsotras, Carlotta Domeniconi",94
"Rasa Bliujute, Christian S. Jensen, Simonas Saltenis, Giedrius Slivinskas",95
SQL open heterogeneous data access,96
A consensus glossary of temporal database concepts,97
"Peter Baumann, Andreas Dehmel, Paula Furtado, Roland Ritsch, Norbert Widmann",98
"Koichi Goto, Yahiko Kambayashi",99
Memory-Contention Responsive Hash Joins,100
Progressive evaluation of nested aggregate queries,101
"Steven D. Whitehead, Himanshu Sinha, Michael Murphy",102
"Nick Roussopoulos, Stephen Kelley, Fr&#233;d&#233;ric Vincent",103
Topological relations in the world of minimum bounding rectangles: a study with R-trees,104
Tutorial on storage technology: RAID and beyond,105
Optimizing Queries on Compressed Bitmaps,106
Carsten Blecken,107
Quantifiable data mining using ratio rules,108
GraphDB: Modeling and Querying Graphs in Databases,109
"Wesley W. Chu, Ion T. Ieong, Ricky K. Taira",110
Using schematically heterogeneous structures,111
"Esther Pacitti, Pascale Minet, Eric Simon",112
Practical Applications of Triggers and Constraints: Success and Lingering Issues (10-Year Award),113
Semantic integrity support in SQL:1999 and commercial (object-)relational database management systems,114
Themis: a database programming language handling integrity constraints,115
"Mario A. Nascimento, J&#246;rg Sander, Jeffrey Pound",116
RoadRunner: automatic data extraction from data-intensive web sites,117
"Amir Netz, Surajit Chaudhuri, Jeff Bernhardt, Usama M. Fayyad",118
"Peter A. Boncz, Tim R&#252;hl, Fred Kwakkel",119
Distributed Hypertext Resource Discovery Through Examples,120
Integration approaches for CIM,121
Managing video data in a mobile environment,122
Wilfred Ng,123
Determining Text Databases to Search in the Internet,124
Novel Approaches in Query Processing for Moving Object Trajectories,125
"Alan Demers, Johannes Gehrke, Rajmohan Rajaraman, Niki Trigoni, Yong Yao",126
Spatial Joins Using R-trees: Breadth-First Traversal with Global Optimizations,127
"Leonidas Fegaras, David Maier",128
"J&#252;rgen Frohn, Georg Lausen, Heinz Uphoff",129
Christian Hidber,130
CMVF: a novel dimension reduction scheme for efficient indexing in a large image database,131
"Stella Gatziu, Andreas Geppert, Klaus R. Dittrich",132
Jan Chomicki,133
On-Demand Data Elevation in Hierarchical Multimedia Storage Servers,134
Estimating page fetches for index scans with finite LRU buffers,135
SQL/MED: a status report,136
"Surajit Chaudhuri, Gerhard Weikum",137
Merge replication in Microsoft's SQL server 7.0,138
"A. Prasad Sistla, Ouri Wolfson, Yelena Yesha, Robert Sloan",139
"Review of Data on the Web: from relational to semistructured data and XML by Serge Abiteboul, Peter Buneman, and Dan Suciu. Morgan Kaufmann 1999.",140
Processing set expressions over continuous update streams,141
