"Martin Staudt, Matthias Jarke",0
"Dongwon Lee, Wesley W. Chu",1
"Jian Pei, Guozhu Dong, Ke Wang, Jiawei Han, Jianyong Wang",2
RoadRunner: Towards Automatic Data Extraction from Large Web Sites,3
"Sushil Jajodia, Xiaoyang Sean Wang, Elisa Bertino, Claudio Bettini",4
Efficient Progressive Skyline Computation,5
FlowBack: Providing Backward Recovery for Workflow Systems,6
Best-effort cache synchronization with source cooperation,7
Amicalola Report: Database and Information System Research Challenges and Opportunities in Semantic Web and Enterprises,8
"Johannes Gehrke, Abhinandan Das, Mirek Riedewald",9
"Yong-Jin Choi, Chin-Wan Chung",10
"Rajeev Rastogi, S. Seshadri, Minos N. Garofalakis, Aristides Gionis, Kyuseok Shim",11
"Mukesh Mulchandani, Elke A. Rundensteiner, Xin Zhang, Brian Murphy, Steffen Christ",12
Practical Predicate Placement,13
"Dennis Shasha, Philippe Bonnet",14
The Data That You Won't Find in Databases: Tutorial panel on data exchange formats,15
"Barbara T. Bauldock, Gladys A. Cotter",16
"Replication, Consistency, and Practicality: Are These Mutually Exclusive?",17
Managing Large Systems with DB2 UDB,18
"Pavel Zezula, Paolo Ciaccia, Paolo Tiberio",19
"Stavros Christodoulakis, Nikos Pappas",20
"Chris Clifton, Yücel Saygin, Vassilios S. Verykios",21
"David B. Lomet, Betty Salzberg, Linan Jiang, Manuel Barrena García",22
Sudarshan S. Chawathe,23
Daniel A. Keim,24
Groupwise Processing of Relational Queries,25
Materialized Views and Data Warehouses,26
"Wilburt Labio, Jun Yang, Hector Garcia-Molina",27
César A. Galindo-Legaria,28
"Claude Delobel, Sophie Cluet, Sihem Amer-Yahia",29
Standards in Practice,30
"Dan Suciu, Ioana Manolescu, Daniela Florescu, Alon Y. Levy",31
Optimization of Run-time Management of Data Intensive Web-sites,32
"Bertram Ludäscher, Maryann E. Martone, Amarnath Gupta",33
The n-Tier Hub Technology,34
"Tirthankar Lahiri, N. MacNaughton, Sashikanth Chandrasekaran, Wilson Chan, Vinay Srihari",35
Implementation Aspects of an Object-Oriented DBMS,36
"Michael J. Franklin, Samuel Madden, Joseph M. Hellerstein, Mehul A. Shah",37
"Martin Pfeifle, Hans-Peter Kriegel, Stefan Brecheisen, Peer Kröger, Matthias Schubert",38
Report on the ACM Fourth International Workshop on Data Warehousing and OLAP (DOLAP 2001),39
On Views and XML,40
"Ordering Information, Conference Organizers, Program Committees, Additional Reviewers, Additional Demonstrations Reviewers, Sponsors, VLDB Endowment, Preface, Foreword",41
Supporting Global User Profiles Through Trusted Authorities,42
Skew handling techniques in sort-merge join,43
The Cougar Project: a work-in-progress report,44
"Jeffrey F. Naughton, Stratis Viglas",45
Efficient Processing of Joins on Set-valued Attributes,46
"Phillip B. Gibbons, Gary Valentin, Todd C. Mowry, Shimin Chen",47
"Ivan T. Bowman, Peter Bumbulis",48
"Arthur T. Whitney, Dennis Shasha",49
Martin Grohe,50
"Jeffrey F. Naughton, Ambuj Shatdal",51
"Soumen Chakrabarti, Byron Dom, Sunita Sarawagi",52
"Paolo Ciaccia, Florian Waas, Ilaria Bartolini",53
LH*RS: A High-Availability Scalable Distributed Data Structure using Reed Solomon Codes,54
Record-Boundary Discovery in Web Documents,55
Quest: A Project on Database Mining,56
"B. Sreenath, S. Seshadri",57
"Object-Relational Database Systems: Principles, Products, and Challenges (Tutorial)",58
"Markus Schneider, Ralf Hartmut Güting",59
A Prototype Content-Based Retrieval System that Uses Virtual Images to Save Space,60
"Jihwang Yeo, Sudarshan S. Chawathe, Thomas Baby",61
Parallel Database Systems 101,62
Charu C. Aggarwal,63
"Edward L. Wimmers, Donald Kossmann, Jun Yang, Laura M. Haas",64
Logical and Physical Versioning in Main Memory Databases,65
Hannes Spintzik,66
"Bernhard Seeger, Peter Widmayer, Jochen Van den Bercken",67
"Hanan Samet, Edwin H. Jacox",68
"Design, Implementation, and Performance of the LHAM Log-Structured History Data Access Method",69
"Amr El Abbadi, Mirek Riedewald, Divyakant Agrawal",70
Rate-based query optimization for streaming information sources,71
Fast High-Dimensional Data Search in Incomplete Databases,72
Efficient View Maintenance at Data Warehouses,73
Phoenix Project: Fault-Tolerant Applications,74
"Maurizio Rafanelli, Elaheh Pourabbas",75
"Michele Missikoff, Anna Formica, Hans Dietmar Gröger",76
QXtract: A Building Block for Efficient Information Extraction from Plain-Text Databases,77
"S. Sudarshan, Siddhesh Bhobe, S. Seshadri, Prasan Roy",78
An Introduction to Spatial Database Systems,79
"Tolga Yurek, Divyakant Agrawal, Amr El Abbadi, Ambuj K. Singh",80
"Robert Marek, Erhard Rahm",81
Temporal FDs on Complex Objects,82
"Laks V. S. Lakshmanan, Jian Pei, Yan Zhao",83
French government activity in the conservation of data and electronic documents,84
"Mario A. Nascimento, Jörg Sander, Jeffrey Pound",85
C. Gregory Doherty,86
"Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala",87
TSQL2 Language Specification,88
"Daniel Barbará, Sushil Jajodia, Ningning Wu, Julia Couto",89
"Susan B. Davidson, Limsoon Wong, Kyle Hart, Peter Buneman, G. Christian Overton",90
"Lionel Brunie, Harald Kosch",91
Performance Measurements of Tertiary Storage Devices,92
Outerjoins as Disjunctions,93
"Amit P. Sheth, Aris M. Ouksel",94
Join Queries with External Text Sources: Execution and Optimization Techniques,95
"Chen Li, Jeffrey D. Ullman, Foto N. Afrati",96
"Shankar Pal, Thomas Bergstraesser, Philip A. Bernstein, David Shutt",97
A. R. Dasgupta,98
Access Path Support for Referential Integrity in SQL2,99
HMAP - A temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,100
Data In Your Face: Push Technology in Perspective,101
Efficient Numerical Error Bounding for Replicated Network Services,102
On XML and Databases: Where's the Beef? (Panel Abstract),103
"Veda C. Storey, Terence M. Barron, Debabrata Dey",104
"Jen-Wen Ding, Yueh-Min Huang, Shiao-Li Tsao",105
"Manish Arya, Mary Tork Roth, Laura M. Haas, Joachim Thomas II, Michael J. Carey, Edward L. Wimmers, Peter M. Schwarz, William F. Cody, Ronald Fagin",106
Exchanging Intensional XML Data,107
