Online Query Processing,0
"Raghavan Komondoor, Abraham Silberschatz, Yuri Breitbart, S. Seshadri, Rajeev Rastogi",1
"Surajit Chaudhuri, Ashish Kumar Gupta, Vivek R. Narasayya",2
Wavelet-Based Histograms for Selectivity Estimation,3
"Mario A. Nascimento, Jörg Sander, Jeffrey Pound",4
"Alexander Borgida, Martin Staudt, Vinay K. Chaudhri",5
"Susan B. Davidson, Limsoon Wong, Kyle Hart, Peter Buneman, G. Christian Overton",6
"Hanan Samet, Erik G. Hoel",7
"Renée J. Miller, Yuping Yang",8
New Standard for Stored Procedures in SQL,9
Data Modeling of Time-Based Media,10
Integrating Heterogenous Overlapping Databases through Object-Oriented Transformations,11
"Kyu-Young Whang, Yang-Sae Moon, Wook-Shin Han",12
"Piero Fraternali, Stefano Paraboschi, Stefano Ceri",13
"Amit P. Sheth, Kshitij Shah, Clemens Bertram",14
Semantic Caching of Web Queries,15
Access to Objects by Path Expressions and Rules,16
Selectivity estimation for spatio-temporal queries to moving objects,17
QC-Trees: An Efficient Summary Structure for Semantic OLAP,18
Bank of America Case Study: The Information Currency Advantage,19
View Management in Multimedia Databases,20
"H. V. Jagadish, Ting Yu, Divesh Srivastava, Sudipto Guha, Nick Koudas",21
"Stephen Blott, Roger Weber, Hans-Jörg Schek",22
Data Analysis and Mining in the Life Sciences,23
"Yannis Papakonstantinou, Vagelis Hristidis, Nick Koudas",24
An Efficient Algorithm for Mining Association Rules in Large Databases,25
"D. Butler, Boris Klots, Roger Bamford, N. MacNaughton",26
Selectivity Estimation in Extensible Databases - A Neural Network Approach,27
Transparent Mid-Tier Database Caching in SQL Server,28
Logical Logging to Extend Recovery to New Domains,29
The Cougar Project: a work-in-progress report,30
Storage Service Providers: a Solution for Storage Management? (Panel),31
Semantic Access: Semantic Interface for Querying Databases,32
DBMiner: Interactive Mining of Multiple-Level Knowledge in Relational Databases,33
"Hasan Davulcu, Michael Kifer, I. V. Ramakrishnan, Juliana Freire",34
Materialization: A Powerful and Ubiquitous Abstraction Pattern,35
"Agents, Turst, and Information Access on the Semantic Web",36
Efficient Search of Multi-Dimensional B-Trees,37
VERSANT Replication: Supporting Fault-Tolerant Object Databases,38
"Tobias Mayr, Thorsten von Eicken, Michael W. Godfrey, Praveen Seshadri",39
"Ying Hu, Timothy Chorma, Nipun Agarwal, Seema Sundara, Jagannathan Srinivasan",40
Yun Wang,41
"Alexei P. Stolboushkin, Michael A. Taitslin",42
"Laks V. S. Lakshmanan, Divesh Srivastava, H. V. Jagadish",43
Approximating Aggregate Queries about Web Pages via Random Walks,44
"Jeannie Shands, Kenneth Salem, Hector Garcia-Molina",45
"Divesh Srivastava, Kenneth A. Ross",46
ARIES/CSA: A Method for Database Recovery in Client-Server Architectures,47
Relational data sharing in peer-based data management systems,48
Microsoft Site Server (Commerce Edition),49
M. Tamer Özsu,50
"Melliyal Annamalai, Samuel DeFazio, Rajiv Chopra",51
"Eugene J. Shekita, David E. Simmen, Timothy Malkemus",52
Persistent Threads,53
Application Architecture: 2Tier or 3Tier? What is DBMS's Role? (Panel Abstract),54
Density Biased Sampling: An Improved Method for Data Mining and Clustering,55
"Maitrayi Sabaratnam, Øystein Torbjørnsen, Rune Humborstad, Svein-Olaf Hvasshovd",56
A Scalable Architecture for Autonomous Heterogeneous Database Interactions,57
"Enrico Nardelli, Timos K. Sellis, Andrew U. Frank, Stéphane Grumbach, Hans-Jörg Schek, Manolis Koubarakis, Michel Scholl, Ralf Hartmut Güting, Barbara Pernici, Christian S. Jensen, Nikos A. Lorentzos, Babis Theodoulidis, Yannis Manolopoulos, Peter Widmayer",58
Sherif Danish,59
"Norman W. Paton, Carole A. Goble",60
"OLAP, Relational, and Multidimensional Database Systems",61
"Olga Peschansky, José Alberto Fernández, Julie Basu",62
Designing wrapper components for e-services in integrating heterogeneous systems,63
"Hanan Samet, Gísli R. Hjaltason",64
Observations on the ODMG-93 Proposal,65
Cass Squire,66
"Hector Garcia-Molina, Wilburt Labio, Yingwei Cui, Jennifer Widom, Jun Yang",67
Nick Roussopoulos,68
"Gottfried Vossen, Jens Lechtenbörger, Dominique Laurent, Nicolas Spyratos",69
The Impact of Database Research on Industrial Products (Panel Summary),70
Walking Through a Very Large Virtual Environment in Real-time,71
Qcluster: Relevance Feedback Using Adaptive Clustering for Content-Based Image Retrieval,72
"Phillip B. Gibbons, Gary Valentin, Todd C. Mowry, Shimin Chen",73
"Anthony Tomasic, Eric Simon",74
"K. Selçuk Candan, Wen-Syan Li, Kyoji Hirata, Yoshinori Hara",75
An approach to confidence based page ranking for user oriented Web search,76
"Arun Jagatheesan, Arcot Rajasekar",77
"David Shutt, Jason Zander, Brian Harry, Paul Sanders, Philip A. Bernstein",78
"Hans-Jörg Schek, Michael Stonebraker, Jim Gray, Jeffrey D. Ullman",79
Caprera: An Activity Framework for Transaction Processing on Wide-Area Networks,80
"Young-Gook Ra, Viviane Crestana-Taube, Matthew C. Jones, Elke A. Rundensteiner, Pedro José Marrón, Harumi A. Kuno",81
A Chase Too Far?,82
Crawling the Hidden Web,83
OminiSearch: A Method for Searching Dynamic Content on the Web,84
Implementing Lazy Database Updates for an Object Database System,85
"Mary F. Fernandez, Dan Suciu, Atsuyuki Morishima",86
"Stefano Paraboschi, Stefano Ceri, Fabio Casati, Giuseppe Pozzi",87
"Sirirut Vanichayobon, Leonard Brown, Ravi A. Dirckze, Sylvain Guinepain, Carlos Sánchez, Le Gruenwald, Brian Summers",88
"Yufei Tao, Jun Zhang, Dimitris Papadias",89
Information Finding in a Digital Library: The Stanford Perspective,90
"Davood Rafiei, Alberto O. Mendelzon",91
Combining Histograms and Parametric Curve Fitting for Feedback-Driven Query Result-size Estimation,92
Barbara Staudt Lerner,93
Efficient k-NN search on vertically decomposed data,94
Data Management for Earth System Science,95
"Vassilis J. Tsotras, Carlo Zaniolo, Shu-Yao Chien",96
"Fabrizio Ferrandina, Guy Ferran, Thorsten Meyer, Roberto Zicari, Joëlle Madec",97
Exploiting Main Memory DBMS Features to Improve Real-Time Concurrency Control Protocols,98
"Amr El Abbadi, Mirek Riedewald, Divyakant Agrawal",99
"Claude Delobel, Sophie Cluet, Sihem Amer-Yahia",100
On Processing XML in LDAP,101
"Heikki Mannila, Thomas Eiter, Georg Gottlob",102
A Formal Perspective on the View Selection Problem,103
On Supporting Containment Queries in Relational Database Management Systems,104
The Aqua Approximate Query Answering System,105
"Elke A. Rundensteiner, Song Wang, Li Chen",106
The Mariposa Distributed Database Management System,107
"Database Research at the Indian Institute of Technology, Bombay",108
Incremental Maintenance of Views with Duplicates,109
Contrast Plots and P-Sphere Trees: Space vs. Time in Nearest Neighbour Searches,110
An Evaluation of Generic Bulk Loading Techniques,111
"Surojit Chatterjee, Gholamhosein Sheikholeslami, Aidong Zhang",112
APEX: an adaptive path index for XML data,113
"Stéphane Bressan, Kian-Lee Tan, Beng Chin Ooi, Chong Leng Goh",114
"Hans-Jörg Schek, Gustavo Alonso, Heiko Schuldt, Catriel Beeri",115
