Combining Fuzzy Information: an Overview,0
Mining Multi-Dimensional Constrained Gradients in Data Cubes,1
"Chen Li, Jeffrey D. Ullman, Foto N. Afrati",2
Daniel Barbará,3
Hugh Darwen,4
"Volker Markl, Mokhtar Kandil, Guy M. Lohman, Michael Stillger",5
"Gadi Entin, Shai Geva, Shaul Dar, Eran Palmon",6
Evaluating Top-k Selection Queries,7
Research in Multi-Organizational Processes and Semantic Information Brokering at the LSDIS Lab,8
Karl Aberer,9
Sensor: the atomic computing particle,10
"Stephen Kelley, Frédéic Vincent, Nick Roussopoulos",11
"Ouri Wolfson, A. Prasad Sistla",12
A scalable hash ripple join algorithm,13
Richard T. Snodgrass,14
A General Techniques for Querying XML Documents using a Relational Database System,15
"Ilker Durusoy, Cetin Ozkan, Mehmet Altinel, Asuman Dogac",16
Information integration on the Web: a view from AI and databases (report on IIWeb-03),17
"Juan Loaiza, Ashok Joshi, Tirthankar Lahiri, William Bridge",18
"Antonio Massari, Panos K. Chrysanthis, Lorenzo Saladini, Stefano Pavani",19
Temporal Integrity Constraints with Indeterminacy,20
"Alexandros Biliris, Banu Özden, Abraham Silberschatz, Rajeev Rastogi",21
Intelligent Rollups in Multidimensional OLAP Data,22
Buffering and Read-Ahead Strategies for External Mergesort,23
"Mikael Berndtsson, Jörgen Hansson",24
"Beng Chin Ooi, Bin Cui, Kian-Lee Tan, Jianwen Su",25
Optimizing Disjunctive Queries with Expensive Predicates,26
"Giansalvatore Mecca, Paolo Merialdo, Alessandro Masci, Paolo Atzeni, Giuseppe Sindoni",27
Scalable Techniques for Mining Causal Structures,28
NoDoSE - A Tool for Semi-Automatically Extracting Semi-Structured Data from Text Documents,29
Similarity based Retrieval of Pictures Using Indices on Spatial Relationships,30
"Gottfried Vossen, Jens Lechtenbörger",31
"Joan Peckham, Bonnie MacKellar, Michael Doherty",32
On Random Sampling over Joins,33
Loading a Cache with Query Results,34
"Jack A. Orenstein, D. N. Kamber",35
Workshop on Workflow Management in Scientific and Engineering Applications - Report,36
"Julian Kupiec, Jan O. Pedersen, Lynn Wilcox, Marti A. Hearst, Francine Chen",37
Partition Selection Policies in Object Database Garbage Collection,38
Effective Memory Use in a Media Server,39
Mining Quantitative Association Rules in Large Relational Tables,40
The Ecobase Project: Database and Web Technologies for Environmental Information Systems,41
Eddies: Continuously Adaptive Query Processing,42
Spatial Joins Using R-trees: Breadth-First Traversal with Global Optimizations,43
Relaxed Transaction Processing,44
