DBCache: Middle-tier Database Caching for Highly Scalable e-Business Architectures,0
A Framework for Expressing and Combining Preferences,1
"Mario Piattini, Francisco Ruiz, Coral Calero",2
Formal Query Languages for Secure Relational Databases,3
"Joseph M. Hellerstein, Jennifer Widom",4
"Steffen Staab, Rudi Studer, York Sure",5
"Karthikeyan Ramasamy, Prasad Deshpande, Amit Shukla, Jeffrey F. Naughton",6
"Yanlei Diao, Hongjun Lu, Zengping Tian, Songting Chen",7
"Anand Rajaraman, Jeffrey D. Ullman, Venky Harinarayan",8
"Ron Avnur, Joseph M. Hellerstein",9
"Gísli R. Hjaltason, Hanan Samet",10
Random I/O Scheduling in Online Tertiary Storage Systems,11
A Framework for Semantic Gossiping,12
Inferring Function Semantics to Optimize Queries,13
Implementing Deletion in B+-Trees,14
"Kaushik Chakrabarti, Sharad Mehrotra",15
Query Optimization In Compressed Database Systems,16
"Alexandros Labrinidis, Alberto O. Mendelzon",17
"Anindya Datta, Kaushik Dutta, Helen M. Thomas, Debra E. VanderMeer, Krithi Ramamritham, Dan Fishman",18
Global Optimization of Histograms,19
Curio: A Novel Solution for Efficient Storage and Indexing in Data Warehouses,20
"Joan Peckham, Bonnie MacKellar, Michael Doherty",21
"Amr El Abbadi, Yi-Leh Wu, Divyakant Agrawal",22
"ChengXiang Zhai, Marianne Winslett, Yuanyuan Zhou, Kevin Chen-Chuan Chang, Jiawei Han, AnHai Doan",23
"Eric Simon, Angelika Kotz Dittrich",24
ARIADNE: A System for Constructing Mediators for Internet Sources,25
"I-Min A. Chen, Dennis McLeod, Richard Hull",26
"M. Tamer Özsu, Kaladhar Voruganti, Ronald C. Unrau",27
Chebel Mina,28
Martin Grohe,29
"Alexandros Biliris, Euthimios Panagos",30
"Michael J. Carey, Michael J. Franklin, Markos Zaharioudakis",31
New Programs at DARPA and NSF,32
"Jianwen Su, Guozhu Dong",33
"Debabrata Dey, Sumit Sarkar",34
Selectivity estimation for spatio-temporal queries to moving objects,35
Improving Performance in Replicated Databases through Relaxed Coherency,36
Query Previews for Networked Information Systems: A Case Study with NASA Environmental Data,37
C. J. Date,38
"S. Sudarshan, Siddhesh Bhobe, S. Seshadri, Prasan Roy",39
Power efficient data gathering and aggregation in wireless sensor networks,40
Query Evaluation in Deductive Databases with Alternating Fixpoint Semantics,41
Krishna G. Kulkarni,42
"Latha S. Colby, Gopal Mulagund, Richard L. Cole, Craig J. Bunker, William J. McKenna, David Wilhite",43
"Sihem Amer-Yahia, Theodore Johnson",44
An Introduction to Remy's Fast Polymorphic Record Projection,45
Dieter Gawlick,46
"Garth A. Gibson, Erik Riedel, Christos Faloutsos",47
"Yossi Matias, Phillip B. Gibbons, Viswanath Poosala",48
"David Wai-Lok Cheung, Ada Wai-Chee Fu",49
Data Integration and Warehousing in Telecom Italia,50
"Jörg Sander, Hans-Peter Kriegel, Markus M. Breunig, Mihael Ankerst",51
"Josep Domingo-Ferrer, Jordi Herrera-Joancomartí",52
Quasi-Cubes: Exploiting Approximations in Multidimensional Databases,53
DataSplash,54
"Stratis Viglas, Eugene J. Shekita, Rajasekar Krishnamurthy, Jayavel Shanmugasundaram, Jeffrey F. Naughton, Jerry Kiernan, Igor Tatarinov",55
XPath processing in a nutshell,56
Description logics for semantic query optimization in object-oriented database systems,57
Congressional Samples for Approximate Answering of Group-By Queries,58
An Execution Model for Limited Ambiguity Rules and Its Application to Derived Data Update,59
"Thomas Seidl, Marco Pötke, Hans-Peter Kriegel",60
Dalí: A High Performance Main Memory Storage Manager,61
"Yossi Matias, Saar Cohen",62
Quickly Generating Billion-Record Synthetic Databases,63
"Silke Mittrach, Gunter Schlageter, Thomas Berkel, Andreas Scherer, Eberhard Heuel, Wolfgang Wilkes",64
"Gustavo Alonso, Bettina Kemme",65
Efficient algorithms for minimizing tree pattern queries,66
"Leonard J. Seligman, Arnon Rosenthal",67
ProbView: A Flexible Probabilistic Database System,68
A Bayesian decision model for cost optimal record matching,69
Modelling temporal thematic map contents,70
"Heikki Mannila, Thomas Eiter, Georg Gottlob",71
Crawling the Hidden Web,72
"Tova Milo, Serge Abiteboul, Sophie Cluet",73
Data Mining in the Bioinformatics Domain,74
2001,75
"Rachel Pottinger, Alon Y. Halevy, Philip A. Bernstein",76
Susan Malaika,77
Maximizing Buffer and Disk Utilizations for News On-Demand,78
nD-SQL: A Multi-Dimensional Language for Interoperability and OLAP,79
Guest Editorial,80
"Richard Frank, Gopalan Arun, Richard Anderson",81
High Level Indexing of User-Defined Types,82
Too Much Middleware,83
Workshop Report on Experiences Using Object Data Management in the Real-World,84
"Gustavo Alonso, Guy Pardon",85
"Sha Guo, Mark Allen Weiss, Wei Sun",86
Converting Relational to Object-Oriented Databases,87
Clustering Techniques for Minimizing External Path Length,88
Networked Data Management Design Points,89
MineSet(tm): A System for High-End Data Mining and Visualization,90
SQLJ-Part 1: SQL Routines Using the Java Programming Language,91
WALRUS: A Similarity Retrieval Algorithm for Image Databases,92
Mining Deviants in a Time Series Database,93
